file_id_csv,sample_id,intercept,umol.L.sec,temp_c,light_level,light_value,run_block
AS15_O2.csv,AS15,234.65610230769238,0.023523884615384513,24.98744736842105,6,498,run11
AS15_O2.csv,AS15,260.46392816442824,0.024552167277167206,24.91221052631579,7,605,run11
AS15_O2.csv,AS15,287.65857307060753,0.02700077996715932,24.923736842105264,8,695,run11
AS15_O2.csv,AS15,315.8989470588234,0.025421764705882564,25.241473684210526,9,800,run11
AS15_O2.csv,AS15,344.51159790209846,0.02517220279720216,25.189026315789473,10,905,run11
AV16_O2.csv,AV16,193.9216447826087,-0.01331604347826087,24.802026315789472,1,0,run11
AV16_O2.csv,AV16,179.4388362903226,-0.004181895161290304,24.86807894736842,2,100,run11
AV16_O2.csv,AV16,175.19578225806444,0.0013974981671555,24.715473684210526,3,195,run11
AV16_O2.csv,AV16,176.65522794117652,0.005532475490196031,24.92313157894737,4,300,run11
AV16_O2.csv,AV16,183.3845024630543,0.010079408866994998,25.02086842105263,5,410,run11
AV16_O2.csv,AV16,194.1530774193548,0.012132903225806521,24.9215,6,498,run11
AV16_O2.csv,AV16,207.2760073404856,0.015009655561829482,24.85557894736842,7,605,run11
AV16_O2.csv,AV16,223.20510000000007,0.014554499999999925,24.86694736842105,8,695,run11
AV16_O2.csv,AV16,238.32113333333328,0.01667785714285723,25.20128947368421,9,800,run11
AV16_O2.csv,AV16,255.16138771929823,0.016134298245614118,25.17215789473684,10,905,run11
AV17_O2.csv,AV17,202.6027744901742,-0.003956818687430432,24.810342105263157,1,0,run11
AV17_O2.csv,AV17,198.53069282891025,9.957651044605887e-5,24.88078947368421,2,100,run11
AV17_O2.csv,AV17,198.27208823529423,0.003096200980392072,24.737,3,195,run11
AV17_O2.csv,AV17,201.10303839638598,0.003905166572558094,24.933526315789475,4,300,run11
AV17_O2.csv,AV17,205.70729263329264,0.005356288156288147,25.043763157894738,5,410,run11
AV17_O2.csv,AV17,211.4200215384616,0.006221230769230702,24.94978947368421,6,498,run11
AV17_O2.csv,AV17,218.24032647058837,0.0062413970588233855,24.873421052631578,7,605,run11
AV17_O2.csv,AV17,225.32496837944663,0.005861314229248991,24.8695,8,695,run11
AV17_O2.csv,AV17,231.25508239316247,0.007086649572649539,25.168315789473684,9,800,run11
AV17_O2.csv,AV17,238.3148,0.006845846774193578,25.108236842105264,10,905,run11
BLANK1_RUN11_O2.csv,BLANK1_RUN11,205.87960967741935,-2.2274193548385332e-4,24.736842105263158,1,0,run11
