date,start_time,stop_time,algae_id,species,sample_id,file_id_csv,light_dark,run_block,blank,chamber_channel,light_level,light_value
2026-02-03,16:30,16:45,HD01,hd,HD01_PI,HD01_PI_RUN3_O2.csv,light,run3,0,3,3,205
2026-02-03,16:30,16:45,SF05,sf,SF05_PI,SF05_PI_RUN3_O2.csv,light,run3,0,4,3,205
2026-02-03,16:30,16:45,AS04,as,AS04_PI,AS04_PI_RUN3_O2.csv,light,run3,0,5,3,205
2026-02-03,16:30,16:45,GS03,gs,GS03_PI,GS03_PI_RUN3_O2.csv,light,run3,0,6,3,205
2026-02-03,16:30,16:45,HD02,hd,HD02_PI,HD02_PI_RUN3_O2.csv,light,run3,0,7,3,205
2026-02-03,16:30,16:45,AV05,av,AV05_PI,AV05_PI_RUN3_O2.csv,light,run3,0,8,3,205
2026-02-03,16:30,16:45,CS05,cs,CS05_PI,CS05_PI_RUN3_O2.csv,light,run3,0,9,3,205
2026-02-03,16:30,16:45,AS05,as,AS05_PI,AS05_PI_RUN3_O2.csv,light,run3,0,10,3,205
2026-02-03,16:30,16:45,BLANKA02_RUN3,blank,BLANKA02_PI_RUN3,BLANKA02_PI_RUN3_O2.csv,light,run3,1,11,3,205
2026-02-03,16:30,16:45,DA02,da,DA02_PI,DA02_PI_RUN3_O2.csv,light,run3,0,12,3,205
2026-02-03,16:48,17:03,BLANKA01_RUN3,blank,BLANKA01_PI_RUN3,BLANKA01_PI_RUN3_O2.csv,light,run3,1,1,4,301
2026-02-03,16:48,17:03,CS03,cs,CS03_PI,CS03_PI_RUN3_O2.csv,light,run3,0,2,4,301
2026-02-03,16:48,17:03,HD01,hd,HD01_PI,HD01_PI_RUN3_O2.csv,light,run3,0,3,4,301
2026-02-03,16:48,17:03,SF05,sf,SF05_PI,SF05_PI_RUN3_O2.csv,light,run3,0,4,4,301
2026-02-03,16:48,17:03,AS04,as,AS04_PI,AS04_PI_RUN3_O2.csv,light,run3,0,5,4,301
2026-02-03,16:48,17:03,GS03,gs,GS03_PI,GS03_PI_RUN3_O2.csv,light,run3,0,6,4,301
2026-02-03,16:48,17:03,HD02,hd,HD02_PI,HD02_PI_RUN3_O2.csv,light,run3,0,7,4,301
2026-02-03,16:48,17:03,AV05,av,AV05_PI,AV05_PI_RUN3_O2.csv,light,run3,0,8,4,301
2026-02-03,16:48,17:03,CS05,cs,CS05_PI,CS05_PI_RUN3_O2.csv,light,run3,0,9,4,301
2026-02-03,16:48,17:03,AS05,as,AS05_PI,AS05_PI_RUN3_O2.csv,light,run3,0,10,4,301
2026-02-03,16:48,17:03,BLANKA02_RUN3,blank,BLANKA02_PI_RUN3,BLANKA02_PI_RUN3_O2.csv,light,run3,1,11,4,301
2026-02-03,16:48,17:03,DA02,da,DA02_PI,DA02_PI_RUN3_O2.csv,light,run3,0,12,4,301
2026-02-03,17:08,17:23,BLANKA01_RUN3,blank,BLANKA01_PI_RUN3,BLANKA01_PI_RUN3_O2.csv,light,run3,1,1,5,404
2026-02-03,17:08,17:23,CS03,cs,CS03_PI,CS03_PI_RUN3_O2.csv,light,run3,0,2,5,404
2026-02-03,17:08,17:23,HD01,hd,HD01_PI,HD01_PI_RUN3_O2.csv,light,run3,0,3,5,404
2026-02-03,17:08,17:23,SF05,sf,SF05_PI,SF05_PI_RUN3_O2.csv,light,run3,0,4,5,404
2026-02-03,17:08,17:23,AS04,as,AS04_PI,AS04_PI_RUN3_O2.csv,light,run3,0,5,5,404
2026-02-03,17:08,17:23,GS03,gs,GS03_PI,GS03_PI_RUN3_O2.csv,light,run3,0,6,5,404
2026-02-03,17:08,17:23,HD02,hd,HD02_PI,HD02_PI_RUN3_O2.csv,light,run3,0,7,5,404
2026-02-03,17:08,17:23,AV05,av,AV05_PI,AV05_PI_RUN3_O2.csv,light,run3,0,8,5,404
2026-02-03,17:08,17:23,CS05,cs,CS05_PI,CS05_PI_RUN3_O2.csv,light,run3,0,9,5,404
2026-02-03,17:08,17:23,AS05,as,AS05_PI,AS05_PI_RUN3_O2.csv,light,run3,0,10,5,404
2026-02-03,17:08,17:23,BLANKA02_RUN3,blank,BLANKA02_PI_RUN3,BLANKA02_PI_RUN3_O2.csv,light,run3,1,11,5,404
2026-02-03,17:08,17:23,DA02,da,DA02_PI,DA02_PI_RUN3_O2.csv,light,run3,0,12,5,404
2026-02-03,17:29,17:44,BLANKA01_RUN3,blank,BLANKA01_PI_RUN3,BLANKA01_PI_RUN3_O2.csv,light,run3,1,1,6,508
2026-02-03,17:29,17:44,CS03,cs,CS03_PI,CS03_PI_RUN3_O2.csv,light,run3,0,2,6,508
2026-02-03,17:29,17:44,HD01,hd,HD01_PI,HD01_PI_RUN3_O2.csv,light,run3,0,3,6,508
2026-02-03,17:29,17:44,SF05,sf,SF05_PI,SF05_PI_RUN3_O2.csv,light,run3,0,4,6,508
2026-02-03,17:29,17:44,AS04,as,AS04_PI,AS04_PI_RUN3_O2.csv,light,run3,0,5,6,508
2026-02-03,17:29,17:44,GS03,gs,GS03_PI,GS03_PI_RUN3_O2.csv,light,run3,0,6,6,508
2026-02-03,17:29,17:44,HD02,hd,HD02_PI,HD02_PI_RUN3_O2.csv,light,run3,0,7,6,508
2026-02-03,17:29,17:44,AV05,av,AV05_PI,AV05_PI_RUN3_O2.csv,light,run3,0,8,6,508
2026-02-03,17:29,17:44,CS05,cs,CS05_PI,CS05_PI_RUN3_O2.csv,light,run3,0,9,6,508
2026-02-03,17:29,17:44,AS05,as,AS05_PI,AS05_PI_RUN3_O2.csv,light,run3,0,10,6,508
2026-02-03,17:29,17:44,BLANKA02_RUN3,blank,BLANKA02_PI_RUN3,BLANKA02_PI_RUN3_O2.csv,light,run3,1,11,6,508
2026-02-03,17:29,17:44,DA02,da,DA02_PI,DA02_PI_RUN3_O2.csv,light,run3,0,12,6,508
2026-02-03,17:48,18:03,BLANKA01_RUN3,blank,BLANKA01_PI_RUN3,BLANKA01_PI_RUN3_O2.csv,light,run3,1,1,7,601
2026-02-03,17:48,18:03,CS03,cs,CS03_PI,CS03_PI_RUN3_O2.csv,light,run3,0,2,7,601
2026-02-03,17:48,18:03,HD01,hd,HD01_PI,HD01_PI_RUN3_O2.csv,light,run3,0,3,7,601
2026-02-03,17:48,18:03,SF05,sf,SF05_PI,SF05_PI_RUN3_O2.csv,light,run3,0,4,7,601
2026-02-03,17:48,18:03,AS04,as,AS04_PI,AS04_PI_RUN3_O2.csv,light,run3,0,5,7,601
2026-02-03,17:48,18:03,GS03,gs,GS03_PI,GS03_PI_RUN3_O2.csv,light,run3,0,6,7,601
2026-02-03,17:48,18:03,HD02,hd,HD02_PI,HD02_PI_RUN3_O2.csv,light,run3,0,7,7,601
2026-02-03,17:48,18:03,AV05,av,AV05_PI,AV05_PI_RUN3_O2.csv,light,run3,0,8,7,601
2026-02-03,17:48,18:03,CS05,cs,CS05_PI,CS05_PI_RUN3_O2.csv,light,run3,0,9,7,601
2026-02-03,17:48,18:03,AS05,as,AS05_PI,AS05_PI_RUN3_O2.csv,light,run3,0,10,7,601
2026-02-03,17:48,18:03,BLANKA02_RUN3,blank,BLANKA02_PI_RUN3,BLANKA02_PI_RUN3_O2.csv,light,run3,1,11,7,601
2026-02-03,17:48,18:03,DA02,da,DA02_PI,DA02_PI_RUN3_O2.csv,light,run3,0,12,7,601
2026-02-03,18:09,18:24,BLANKA01_RUN3,blank,BLANKA01_PI_RUN3,BLANKA01_PI_RUN3_O2.csv,light,run3,1,1,8,710
2026-02-03,18:09,18:24,CS03,cs,CS03_PI,CS03_PI_RUN3_O2.csv,light,run3,0,2,8,710
2026-02-03,18:09,18:24,HD01,hd,HD01_PI,HD01_PI_RUN3_O2.csv,light,run3,0,3,8,710
2026-02-03,18:09,18:24,SF05,sf,SF05_PI,SF05_PI_RUN3_O2.csv,light,run3,0,4,8,710
2026-02-03,18:09,18:24,AS04,as,AS04_PI,AS04_PI_RUN3_O2.csv,light,run3,0,5,8,710
2026-02-03,18:09,18:24,GS03,gs,GS03_PI,GS03_PI_RUN3_O2.csv,light,run3,0,6,8,710
2026-02-03,18:09,18:24,HD02,hd,HD02_PI,HD02_PI_RUN3_O2.csv,light,run3,0,7,8,710
2026-02-03,18:09,18:24,AV05,av,AV05_PI,AV05_PI_RUN3_O2.csv,light,run3,0,8,8,710
2026-02-03,18:09,18:24,CS05,cs,CS05_PI,CS05_PI_RUN3_O2.csv,light,run3,0,9,8,710
2026-02-03,18:09,18:24,AS05,as,AS05_PI,AS05_PI_RUN3_O2.csv,light,run3,0,10,8,710
2026-02-03,18:09,18:24,BLANKA02_RUN3,blank,BLANKA02_PI_RUN3,BLANKA02_PI_RUN3_O2.csv,light,run3,1,11,8,710
2026-02-03,18:09,18:24,DA02,da,DA02_PI,DA02_PI_RUN3_O2.csv,light,run3,0,12,8,710
